[Log] 9 (index.js, line 80)
[Log]  Latitude:45.43126529969155 (index.js, line 82)
[Log] Longitude: -75.69186557233479 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 400 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431231826734994 (index.js, line 82)
[Log] Longitude: -75.69194426923787 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 401 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43119282547679 (index.js, line 82)
[Log] Longitude: -75.69203596365696 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 402 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43115794352271 (index.js, line 82)
[Log] Longitude: -75.69211797304888 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 403 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431124650413125 (index.js, line 82)
[Log] Longitude: -75.6921962472552 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 404 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43108985354709 (index.js, line 82)
[Log] Longitude: -75.69227805626724 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 405 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43105855768358 (index.js, line 82)
[Log] Longitude: -75.69235163431586 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 406 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43102566615566 (index.js, line 82)
[Log] Longitude: -75.69242896424839 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 407 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.430995555302886 (index.js, line 82)
[Log] Longitude: -75.69249975629646 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 408 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43096866812928 (index.js, line 82)
[Log] Longitude: -75.69256296927051 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 409 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.430948387912295 (index.js, line 82)
[Log] Longitude: -75.69261064887542 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 410 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.430930787975264 (index.js, line 82)
[Log] Longitude: -75.69265202731913 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 411 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43091696720426 (index.js, line 82)
[Log] Longitude: -75.69268452061806 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 412 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43090232304248 (index.js, line 82)
[Log] Longitude: -75.69271894961275 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 413 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43097057224627 (index.js, line 82)
[Log] Longitude: -75.69290448664105 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 414 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43102286742579 (index.js, line 82)
[Log] Longitude: -75.69294994307711 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 415 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43105768811444 (index.js, line 82)
[Log] Longitude: -75.69298021058785 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 416 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431096057136095 (index.js, line 82)
[Log] Longitude: -75.69301356237702 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 417 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43114093542591 (index.js, line 82)
[Log] Longitude: -75.69305257195083 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 418 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43118183772792 (index.js, line 82)
[Log] Longitude: -75.69308812579038 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 419 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431251527943566 (index.js, line 82)
[Log] Longitude: -75.69314870304879 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 420 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431304812827705 (index.js, line 82)
[Log] Longitude: -75.69319502043072 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 421 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43136082066556 (index.js, line 82)
[Log] Longitude: -75.69324370455433 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 422 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43141886926271 (index.js, line 82)
[Log] Longitude: -75.69329416279288 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 423 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43147817372023 (index.js, line 82)
[Log] Longitude: -75.69334571264335 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 424 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43152200706001 (index.js, line 82)
[Log] Longitude: -75.6933838144505 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 425 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43152023829576 (index.js, line 82)
[Log] Longitude: -75.69338227689514 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 426 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43166812361435 (index.js, line 82)
[Log] Longitude: -75.6935081120173 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 427 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43173814283237 (index.js, line 82)
[Log] Longitude: -75.693567675753 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 428 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43180596790739 (index.js, line 82)
[Log] Longitude: -75.69362537287816 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 429 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431872083198016 (index.js, line 82)
[Log] Longitude: -75.69368161593957 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 430 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43193611855462 (index.js, line 82)
[Log] Longitude: -75.69373608930619 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 431 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4319988147543 (index.js, line 82)
[Log] Longitude: -75.69378942374897 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 432 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43206122918985 (index.js, line 82)
[Log] Longitude: -75.6938425185217 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 433 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43212196533913 (index.js, line 82)
[Log] Longitude: -75.69389418575156 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 434 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432142794621704 (index.js, line 82)
[Log] Longitude: -75.69391190480019 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 435 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43214133261559 (index.js, line 82)
[Log] Longitude: -75.69391066110256 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 436 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43228299998198 (index.js, line 82)
[Log] Longitude: -75.69403306963068 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 437 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43233187583132 (index.js, line 82)
[Log] Longitude: -75.69407531016623 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 438 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432377235302084 (index.js, line 82)
[Log] Longitude: -75.69411451177075 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 439 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432420800266605 (index.js, line 82)
[Log] Longitude: -75.69415216239577 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 440 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432462843460684 (index.js, line 82)
[Log] Longitude: -75.6941884977823 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 441 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43250342853273 (index.js, line 82)
[Log] Longitude: -75.69422357310032 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 442 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432544630035494 (index.js, line 82)
[Log] Longitude: -75.69425918112756 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 443 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43258863647909 (index.js, line 82)
[Log] Longitude: -75.69429721352208 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 444 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432633081509366 (index.js, line 82)
[Log] Longitude: -75.69433562490303 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 445 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43266684888246 (index.js, line 82)
[Log] Longitude: -75.69436480816876 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 446 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43269440707861 (index.js, line 82)
[Log] Longitude: -75.69438862521565 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 447 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43272706649101 (index.js, line 82)
[Log] Longitude: -75.69441685111087 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 448 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43274751391172 (index.js, line 82)
[Log] Longitude: -75.69443452268388 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 449 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43275684793892 (index.js, line 82)
[Log] Longitude: -75.69442984752891 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 450 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43280888484989 (index.js, line 82)
[Log] Longitude: -75.69430931456736 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 451 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43283518570823 (index.js, line 82)
[Log] Longitude: -75.69424792989594 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 452 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43285586882752 (index.js, line 82)
[Log] Longitude: -75.69419965733687 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 453 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4328734822947 (index.js, line 82)
[Log] Longitude: -75.69415854868566 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 454 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43290291388316 (index.js, line 82)
[Log] Longitude: -75.6940898576795 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 455 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432933014527805 (index.js, line 82)
[Log] Longitude: -75.69401960439791 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 456 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43296229949613 (index.js, line 82)
[Log] Longitude: -75.69395125570736 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 457 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43298639915005 (index.js, line 82)
[Log] Longitude: -75.69389500888065 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 458 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43301234723907 (index.js, line 82)
[Log] Longitude: -75.69383444782943 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 459 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43303652591015 (index.js, line 82)
[Log] Longitude: -75.6937780161752 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 460 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43305997162672 (index.js, line 82)
[Log] Longitude: -75.69372389069031 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 461 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433084270213655 (index.js, line 82)
[Log] Longitude: -75.69366827905469 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 462 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433106939541666 (index.js, line 82)
[Log] Longitude: -75.69361639654744 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 463 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433129005044 (index.js, line 82)
[Log] Longitude: -75.69356589590825 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 464 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43314897165552 (index.js, line 82)
[Log] Longitude: -75.69352019849248 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 465 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43316643683434 (index.js, line 82)
[Log] Longitude: -75.69348022630948 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 466 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43318356104013 (index.js, line 82)
[Log] Longitude: -75.69344103436379 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 467 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:09:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43319621773879 (index.js, line 82)
[Log] Longitude: -75.693412067194 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 468 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43321527929235 (index.js, line 82)
[Log] Longitude: -75.6933687977471 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 469 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433227327573135 (index.js, line 82)
[Log] Longitude: -75.6933415495223 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 470 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433245227437986 (index.js, line 82)
[Log] Longitude: -75.6933010670582 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 471 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43327031977357 (index.js, line 82)
[Log] Longitude: -75.69324431797213 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 472 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43328649686833 (index.js, line 82)
[Log] Longitude: -75.6932077311285 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 473 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433298994089014 (index.js, line 82)
[Log] Longitude: -75.69317946676165 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 474 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433306584508735 (index.js, line 82)
[Log] Longitude: -75.6931623010496 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 475 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43331323152455 (index.js, line 82)
[Log] Longitude: -75.69314726797529 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 476 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433315669759125 (index.js, line 82)
[Log] Longitude: -75.69314175359978 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 477 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43331761354575 (index.js, line 82)
[Log] Longitude: -75.69313735752075 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 478 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433319408906065 (index.js, line 82)
[Log] Longitude: -75.69313329671786 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 479 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43332419301026 (index.js, line 82)
[Log] Longitude: -75.69312247702328 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 480 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43332422701503 (index.js, line 82)
[Log] Longitude: -75.69312240024374 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 481 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433319355141755 (index.js, line 82)
[Log] Longitude: -75.69313341802626 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 482 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43332143540688 (index.js, line 82)
[Log] Longitude: -75.69312871319198 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 483 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43332866601634 (index.js, line 82)
[Log] Longitude: -75.69311236078647 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 484 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43333463752947 (index.js, line 82)
[Log] Longitude: -75.6930988557724 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 485 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43334038019909 (index.js, line 82)
[Log] Longitude: -75.69308586709667 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 486 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43334987763686 (index.js, line 82)
[Log] Longitude: -75.69306438830608 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 487 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43335506336219 (index.js, line 82)
[Log] Longitude: -75.69305266035371 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 488 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43336659556811 (index.js, line 82)
[Log] Longitude: -75.69302657855587 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 489 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433381135812574 (index.js, line 82)
[Log] Longitude: -75.69299369431974 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 490 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4333910573836 (index.js, line 82)
[Log] Longitude: -75.69297125570301 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 491 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43340480310598 (index.js, line 82)
[Log] Longitude: -75.69294055501814 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 492 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43341513043185 (index.js, line 82)
[Log] Longitude: -75.69291749430704 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 493 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43342660840175 (index.js, line 82)
[Log] Longitude: -75.69289186434617 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 494 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43344130257098 (index.js, line 82)
[Log] Longitude: -75.69285905312427 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 495 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43345153247131 (index.js, line 82)
[Log] Longitude: -75.69283620949136 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 496 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43346762771906 (index.js, line 82)
[Log] Longitude: -75.69280026946217 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 497 (index.js, line 80)
