[Log] 13 (index.js, line 80)
[Log] Longitude: -75.77292931171542 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 111 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907822538397 (index.js, line 82)
[Log] Longitude: -75.77292930451222 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 112 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907822848929 (index.js, line 82)
[Log] Longitude: -75.77292929730902 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 113 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907823159461 (index.js, line 82)
[Log] Longitude: -75.77292929010582 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 114 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907823469993 (index.js, line 82)
[Log] Longitude: -75.77292928290262 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 115 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907823780524 (index.js, line 82)
[Log] Longitude: -75.77292927569943 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 116 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369078240910554 (index.js, line 82)
[Log] Longitude: -75.77292926849623 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 117 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369078244015874 (index.js, line 82)
[Log] Longitude: -75.77292926129303 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 118 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907824712119 (index.js, line 82)
[Log] Longitude: -75.77292925408983 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 119 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3690782502265 (index.js, line 82)
[Log] Longitude: -75.77292924688663 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 120 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907825333182 (index.js, line 82)
[Log] Longitude: -75.77292923968344 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 121 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369078256437135 (index.js, line 82)
[Log] Longitude: -75.77292923248024 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 122 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36907848059493 (index.js, line 82)
[Log] Longitude: -75.77292871188547 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 123 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36909676239145 (index.js, line 82)
[Log] Longitude: -75.77288624772336 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 124 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3691343526752 (index.js, line 82)
[Log] Longitude: -75.77279893448576 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 125 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3692070252284 (index.js, line 82)
[Log] Longitude: -75.77262939023512 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 126 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36925284841148 (index.js, line 82)
[Log] Longitude: -75.77252117521994 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 127 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369309360472 (index.js, line 82)
[Log] Longitude: -75.77238771757948 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 128 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36936440918965 (index.js, line 82)
[Log] Longitude: -75.77225872483723 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 129 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369426098358716 (index.js, line 82)
[Log] Longitude: -75.77211568021085 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 130 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369499261863396 (index.js, line 82)
[Log] Longitude: -75.77194728327413 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 131 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369566584340056 (index.js, line 82)
[Log] Longitude: -75.77179320645882 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 132 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369635107906944 (index.js, line 82)
[Log] Longitude: -75.77163638023194 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 133 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369704260727865 (index.js, line 82)
[Log] Longitude: -75.77148068638053 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 134 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369772503962906 (index.js, line 82)
[Log] Longitude: -75.77132773039921 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 135 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36983486710646 (index.js, line 82)
[Log] Longitude: -75.77118795381466 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 136 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369881239414006 (index.js, line 82)
[Log] Longitude: -75.7710840177242 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 137 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369927673328874 (index.js, line 82)
[Log] Longitude: -75.77097994346332 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 138 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3699455007917 (index.js, line 82)
[Log] Longitude: -75.77093998617784 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 139 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369973349980576 (index.js, line 82)
[Log] Longitude: -75.77087359773941 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 140 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369969822627496 (index.js, line 82)
[Log] Longitude: -75.77088202924642 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 141 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36997445936586 (index.js, line 82)
[Log] Longitude: -75.77087094581657 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 142 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369973747454715 (index.js, line 82)
[Log] Longitude: -75.7708726475721 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 143 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369973737103834 (index.js, line 82)
[Log] Longitude: -75.77087267212846 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 144 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3699655339087 (index.js, line 82)
[Log] Longitude: -75.77089228037948 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 145 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369960017803876 (index.js, line 82)
[Log] Longitude: -75.77090546534237 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 146 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996158607893 (index.js, line 82)
[Log] Longitude: -75.77090171673262 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 147 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369961145130965 (index.js, line 82)
[Log] Longitude: -75.77090277101888 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 148 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996113685025 (index.js, line 82)
[Log] Longitude: -75.77090279050026 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 149 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996112879955 (index.js, line 82)
[Log] Longitude: -75.77090281014534 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 150 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996042079859 (index.js, line 82)
[Log] Longitude: -75.77090450224205 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 151 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996136525991 (index.js, line 82)
[Log] Longitude: -75.77090224485801 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 152 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3699613569792 (index.js, line 82)
[Log] Longitude: -75.77090226433938 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 153 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996186762317 (index.js, line 82)
[Log] Longitude: -75.77090104405215 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 154 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996122701801 (index.js, line 82)
[Log] Longitude: -75.77090257489544 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 155 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996128337286 (index.js, line 82)
[Log] Longitude: -75.77090244065403 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 156 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996127532217 (index.js, line 82)
[Log] Longitude: -75.77090245980798 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 157 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369961175263555 (index.js, line 82)
[Log] Longitude: -75.77090269882319 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 158 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369961167212864 (index.js, line 82)
[Log] Longitude: -75.77090271797715 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 159 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996115916217 (index.js, line 82)
[Log] Longitude: -75.77090273713111 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 160 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3699611513415 (index.js, line 82)
[Log] Longitude: -75.77090275612136 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 161 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996110326736 (index.js, line 82)
[Log] Longitude: -75.77090287104511 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 162 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996109521667 (index.js, line 82)
[Log] Longitude: -75.77090288987165 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 163 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369961087395986 (index.js, line 82)
[Log] Longitude: -75.7709029088619 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 164 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996107957532 (index.js, line 82)
[Log] Longitude: -75.77090292768844 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 165 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:47:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996107152463 (index.js, line 82)
[Log] Longitude: -75.77090294651498 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 166 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996111821865 (index.js, line 82)
[Log] Longitude: -75.77090283519283 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 167 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369960631726755 (index.js, line 82)
[Log] Longitude: -75.7709039981819 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 168 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369961086245894 (index.js, line 82)
[Log] Longitude: -75.77090291164495 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 169 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996068509135 (index.js, line 82)
[Log] Longitude: -75.77090387065255 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 170 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.369964936087264 (index.js, line 82)
[Log] Longitude: -75.77089370923204 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 171 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36996844894941 (index.js, line 82)
[Log] Longitude: -75.77088531259506 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 172 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36998056592991 (index.js, line 82)
[Log] Longitude: -75.77085634935429 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 173 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.36999794069739 (index.js, line 82)
[Log] Longitude: -75.77081481833375 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 174 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37002032160557 (index.js, line 82)
[Log] Longitude: -75.77076132149159 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 175 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37007244769549 (index.js, line 82)
[Log] Longitude: -75.7706334120121 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 176 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37009524421901 (index.js, line 82)
[Log] Longitude: -75.77057600154149 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 177 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37016488181741 (index.js, line 82)
[Log] Longitude: -75.77040745571139 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 178 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37021191239817 (index.js, line 82)
[Log] Longitude: -75.7702936489477 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 179 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37026434791652 (index.js, line 82)
[Log] Longitude: -75.77016676264975 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 180 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37031073022277 (index.js, line 82)
[Log] Longitude: -75.77005441420624 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 181 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37035496182081 (index.js, line 82)
[Log] Longitude: -75.76994719787763 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 182 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37039323016664 (index.js, line 82)
[Log] Longitude: -75.76985443574813 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 183 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37044252991367 (index.js, line 82)
[Log] Longitude: -75.76973154395091 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 184 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.370479138392554 (index.js, line 82)
[Log] Longitude: -75.76964941832557 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 185 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.370517906942524 (index.js, line 82)
[Log] Longitude: -75.76956244658504 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 186 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.370557477076495 (index.js, line 82)
[Log] Longitude: -75.76947307879891 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 187 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.370575478003886 (index.js, line 82)
[Log] Longitude: -75.76943175863562 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 188 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.370593452703574 (index.js, line 82)
[Log] Longitude: -75.76939049904468 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 189 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:48:23 GMT-0500 (EST) (index.js, line 81)
